Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Year,City,State
95118,31871,39.1,91244,40613,2637,8.27397948,2015,San Jose,CA
95119,10781,38.1,115896,35068,994,9.21992394,2015,San Jose,CA
95120,37644,44.8,156350,61607,909,2.414727447,2015,San Jose,CA
95121,38958,37.7,86537,28563,4284,10.99645772,2015,San Jose,CA
95122,58350,32.2,56717,16761,11264,19.3041988,2015,San Jose,CA
95123,65276,37.1,89313,36483,4795,7.345731969,2015,San Jose,CA
95124,49402,39.9,110122,47893,2680,5.424881584,2015,San Jose,CA
95125,54563,40,102546,56184,3861,7.076223815,2015,San Jose,CA
95126,33842,34.5,74271,43469,4750,14.03581349,2015,San Jose,CA
95127,65812,35.2,73358,25230,8087,12.28803258,2015,San Jose,CA
95128,37870,35.6,72848,39105,4581,12.09664642,2015,San Jose,CA
95129,40471,40.2,114073,48812,2377,5.873341405,2015,San Jose,CA
95130,14413,38.2,98304,41981,914,6.341497259,2015,San Jose,CA
95131,29995,36.7,103852,39674,2511,8.371395233,2015,San Jose,CA
95132,40518,40.1,97873,33968,3840,9.477269362,2015,San Jose,CA
95133,28392,37.1,70524,26339,3747,13.19737954,2015,San Jose,CA
95134,18743,31.8,120685,52923,1261,6.727845062,2015,San Jose,CA
95135,21766,45.7,125425,49287,1291,5.931268952,2015,San Jose,CA
95136,42725,35.9,89469,40250,3415,7.99297835,2015,San Jose,CA
95138,19297,39.3,144457,55992,586,3.036741462,2015,San Jose,CA
95139,6784,38.5,107702,41253,291,4.289504717,2015,San Jose,CA
95140,209,44.5,185625,44873,4,1.913875598,2015,San Jose,CA
95148,48225,38.2,107989,32866,3675,7.620528771,2015,San Jose,CA
10001,23332,35.8,85168,86347,3922,16.80953197,2016,New York ,NY
10002,78096,41.1,35594,29666,21559,27.60576726,2016,New York ,NY
10003,56767,32.2,100791,85199,4655,8.200186728,2016,New York ,NY
10004,3044,33.9,123056,95707,147,4.829172142,2016,New York ,NY
10005,8710,29.5,130116,99511,1052,12.07807118,2016,New York ,NY
10006,3277,31,125364,100788,221,6.743973146,2016,New York ,NY
10007,6740,35.9,234958,166343,200,2.96735905,2016,New York ,NY
10009,59799,36.3,60788,46499,13469,22.52378802,2016,New York ,NY
10010,32854,35,110142,83240,3587,10.91800085,2016,New York ,NY
10011,50404,39.9,114134,113379,4806,9.534957543,2016,New York ,NY
10012,24536,34.1,101815,79481,2421,9.867134007,2016,New York ,NY
10013,28211,36.9,104167,108003,2805,9.942930063,2016,New York ,NY
10014,31464,36.6,119026,115888,1874,5.956013221,2016,New York ,NY
10016,50444,33.3,102703,87451,5095,10.10030925,2016,New York ,NY
10017,16533,37.7,106795,103346,995,6.018266497,2016,New York ,NY
10018,9684,31.2,105479,81964,1492,15.40685667,2016,New York ,NY
10019,39505,39.2,94477,90151,4658,11.79091254,2016,New York ,NY
10021,45261,38.4,115681,116440,3045,6.727646318,2016,New York ,NY
10022,30262,45.9,123693,133504,1454,4.804705571,2016,New York ,NY
10023,60307,42.5,115080,111473,4419,7.327507586,2016,New York ,NY
10024,58516,43,118594,106735,4440,7.58766833,2016,New York ,NY
10025,94717,40.6,80025,63711,14515,15.32459854,2016,New York ,NY
10026,38540,34.4,52082,36542,10994,28.52620654,2016,New York ,NY
10027,64120,30.6,42754,28396,17374,27.09606987,2016,New York ,NY
10028,48205,39.6,111302,108183,2840,5.891505031,2016,New York ,NY
10029,79411,33.6,32500,27030,24025,30.25399504,2016,New York ,NY
10030,30358,34.1,33720,24542,9351,30.8024244,2016,New York ,NY
10031,60778,34.4,41848,24556,14753,24.27358584,2016,New York ,NY
10032,63189,34.2,40054,20843,16912,26.76415199,2016,New York ,NY
10033,59353,35.4,46349,24421,14507,24.44189847,2016,New York ,NY
10034,43951,35.7,45643,24538,11005,25.03924825,2016,New York ,NY
10035,34187,35.9,26893,20743,13205,38.62579343,2016,New York ,NY
10036,25987,36.6,83812,77208,3233,12.4408358,2016,New York ,NY
10037,20112,34.9,39463,26927,5813,28.9031424,2016,New York ,NY
10038,22300,34.6,82910,59706,3763,16.87443946,2016,New York ,NY
10039,27471,32.3,32257,21880,8387,30.53037749,2016,New York ,NY
10040,45033,37.7,45811,23744,9907,21.99942265,2016,New York ,NY
10044,11731,39.5,86483,49076,1478,12.59909641,2016,New York ,NY
10065,30001,39.5,118310,122657,1364,4.546515116,2016,New York ,NY
10069,5231,34.1,155702,122444,474,9.06136494,2016,New York ,NY
10075,23353,46.3,114481,113474,1735,7.429452319,2016,New York ,NY
10128,63006,38.9,103817,92067,4205,6.673967559,2016,New York ,NY
10162,1253,41.3,178822,114279,0,0,2016,New York ,NY
10280,9845,37.5,146875,101003,567,5.759268664,2016,New York ,NY
10282,5635,34.5,250001,132007,268,4.755989352,2016,New York ,NY
19020,55339,39.7,62336,31851,5043,9.112922171,2016,Philadelphia,PA
19021,9877,41,53961,24980,983,9.952414701,2016,Philadelphia,PA
19022,4052,33.1,40063,17716,922,22.75419546,2016,Philadelphia,PA
19023,22386,31.5,40547,18517,5555,24.81461628,2016,Philadelphia,PA
19025,5333,47.9,131382,67901,82,1.5375961,2016,Philadelphia,PA
19026,31134,37.6,66978,33336,2410,7.740733603,2016,Philadelphia,PA
19027,20040,41.3,65123,39699,1387,6.921157685,2016,Philadelphia,PA
19029,3975,39.9,50650,25721,442,11.11949686,2016,Philadelphia,PA
19030,11947,43.2,63974,31040,1102,9.224072989,2016,Philadelphia,PA
19031,4853,44,96250,44201,308,6.346589738,2016,Philadelphia,PA
19032,6616,35.2,60750,23487,1056,15.96130593,2016,Philadelphia,PA
19033,8468,37.4,77603,31767,349,4.121398205,2016,Philadelphia,PA
19034,6270,44,132331,62777,105,1.674641148,2016,Philadelphia,PA
19035,4140,49.4,193152,115883,167,4.033816425,2016,Philadelphia,PA
19036,12991,41.1,60114,29266,1406,10.82287738,2016,Philadelphia,PA
19038,30852,41,84355,41540,1630,5.283287955,2016,Philadelphia,PA
19040,20571,41.9,72287,33948,1004,4.880657236,2016,Philadelphia,PA
19041,5950,47.9,109205,81282,285,4.789915966,2016,Philadelphia,PA
19043,2738,37.3,56194,28500,320,11.68736304,2016,Philadelphia,PA
19044,15721,38.4,69877,38700,450,2.862413332,2016,Philadelphia,PA
19046,17264,45.2,83867,51123,1420,8.225208526,2016,Philadelphia,PA
19047,35300,42,86118,40197,1902,5.388101983,2016,Philadelphia,PA
19050,27665,38.7,51780,27745,3414,12.34050244,2016,Philadelphia,PA
19053,26132,41.3,76932,34878,929,3.555028318,2016,Philadelphia,PA
19054,16653,38.8,70502,29560,861,5.170239596,2016,Philadelphia,PA
19055,13618,39.9,71445,26697,649,4.765751212,2016,Philadelphia,PA
19056,15252,40.8,70612,29695,830,5.441909258,2016,Philadelphia,PA
19057,18501,36.6,62145,25858,1730,9.3508459,2016,Philadelphia,PA
19060,11125,46,128918,50400,238,2.139325843,2016,Philadelphia,PA
19061,20222,40.7,52941,25758,2321,11.47759865,2016,Philadelphia,PA
19063,35159,46.1,91740,49950,1653,4.701498905,2016,Philadelphia,PA
19064,24744,43,104185,39747,710,2.869382477,2016,Philadelphia,PA
19066,5783,42.5,191354,77217,170,2.9396507,2016,Philadelphia,PA
19067,51628,43.1,100455,50241,1830,3.544588208,2016,Philadelphia,PA
19070,6941,44.2,69357,34409,363,5.229793978,2016,Philadelphia,PA
19072,9306,43.9,110087,83085,340,3.653556845,2016,Philadelphia,PA
19073,19363,49.9,90156,60327,1022,5.278107731,2016,Philadelphia,PA
19074,5900,39.4,70313,28235,502,8.508474576,2016,Philadelphia,PA
19075,7568,38.3,94401,38376,306,4.043340381,2016,Philadelphia,PA
19076,6545,36.1,57925,26853,773,11.8105424,2016,Philadelphia,PA
19078,11193,41.4,65113,31988,859,7.674439382,2016,Philadelphia,PA
19079,9165,35.2,42500,22361,1483,16.18112384,2016,Philadelphia,PA
19081,9940,36.7,90977,43832,213,2.142857143,2016,Philadelphia,PA
19082,40740,32.3,38577,18664,8887,21.81394207,2016,Philadelphia,PA
19083,36809,40.8,95443,39908,1318,3.580646038,2016,Philadelphia,PA
19085,8716,21.1,191339,61622,195,2.2372648,2016,Philadelphia,PA
19086,11756,44.5,100660,47917,450,3.827832596,2016,Philadelphia,PA
19087,32437,40.9,122266,63495,1625,5.009711132,2016,Philadelphia,PA
19090,19085,40.2,64920,30586,1689,8.849882106,2016,Philadelphia,PA
19094,3910,41.1,55581,25174,598,15.29411765,2016,Philadelphia,PA
19095,7393,41.9,74886,37701,843,11.40267821,2016,Philadelphia,PA
19096,13545,45.5,124015,74440,427,3.15245478,2016,Philadelphia,PA
19102,4867,31.1,97839,82997,505,10.37600164,2016,Philadelphia,PA
19103,22911,34.2,70746,72375,2797,12.20810964,2016,Philadelphia,PA
19104,54890,22.5,21773,12413,20154,36.7170705,2016,Philadelphia,PA
19106,12095,35.8,101138,79039,1022,8.449772633,2016,Philadelphia,PA
19107,13464,30.2,50701,42576,3056,22.69756387,2016,Philadelphia,PA
19111,69917,34.8,44737,21163,13199,18.87809832,2016,Philadelphia,PA
19113,118,41.5,-666666666,36390,0,0,2016,Philadelphia,PA
19114,30639,41.9,54151,28989,2891,9.435686543,2016,Philadelphia,PA
19115,32583,45.6,47391,29988,3482,10.68655434,2016,Philadelphia,PA
19116,33212,44.1,46325,26088,4210,12.67614115,2016,Philadelphia,PA
19118,10539,43.3,79602,57775,667,6.328873707,2016,Philadelphia,PA
19119,28605,43.6,57560,37490,3159,11.04352386,2016,Philadelphia,PA
19120,76459,28.5,34720,14695,22859,29.89706902,2016,Philadelphia,PA
19121,32651,26.7,18877,12836,15382,47.11034884,2016,Philadelphia,PA
19122,22076,26,33448,15177,6310,28.58307664,2016,Philadelphia,PA
19123,14824,32.1,57793,40544,3182,21.46519158,2016,Philadelphia,PA
19124,69125,30.2,30276,14429,23297,33.70271248,2016,Philadelphia,PA
19125,24504,32.8,52500,28936,4768,19.45804767,2016,Philadelphia,PA
19126,15339,37.7,35172,20714,2991,19.49931547,2016,Philadelphia,PA
19127,6263,27.1,70568,36677,1308,20.88456011,2016,Philadelphia,PA
19128,36958,34.8,64038,36071,4445,12.02716597,2016,Philadelphia,PA
19129,11018,32.4,47945,32369,1915,17.38064985,2016,Philadelphia,PA
19130,26765,33.1,71263,51037,4244,15.85652905,2016,Philadelphia,PA
19131,41797,36.5,31113,20280,11632,27.82974855,2016,Philadelphia,PA
19132,34590,34.7,22316,13993,12730,36.80254409,2016,Philadelphia,PA
19133,26811,30.8,18119,10266,15110,56.35746522,2016,Philadelphia,PA
19134,64089,30.2,27942,13730,27190,42.42537721,2016,Philadelphia,PA
19135,31599,34.7,41669,19879,6037,19.10503497,2016,Philadelphia,PA
19136,33656,36.7,46319,22238,5214,15.49203708,2016,Philadelphia,PA
19137,8284,38.6,50461,23796,1661,20.05070014,2016,Philadelphia,PA
19138,33808,37.6,35536,18851,7906,23.38499763,2016,Philadelphia,PA
19139,43499,33,26356,15126,15658,35.9962298,2016,Philadelphia,PA
19140,51132,33,21630,12961,22708,44.41054526,2016,Philadelphia,PA
19141,34316,32.3,29235,17169,10176,29.6538058,2016,Philadelphia,PA
19142,28221,30.7,29972,14203,9344,33.11009532,2016,Philadelphia,PA
19143,63518,35.4,30797,20011,18767,29.54595548,2016,Philadelphia,PA
19144,40613,36.3,28046,19790,13389,32.96727649,2016,Philadelphia,PA
19145,47900,36.6,38211,23907,10951,22.86221294,2016,Philadelphia,PA
19146,37233,34.1,52433,38560,7198,19.33231273,2016,Philadelphia,PA
19147,38848,33.7,70057,43635,4482,11.53727348,2016,Philadelphia,PA
19148,53870,35.7,46108,23012,11767,21.84332653,2016,Philadelphia,PA
19149,56933,31.9,39889,17970,12936,22.7214445,2016,Philadelphia,PA
19150,24376,42.3,43778,23132,3409,13.98506728,2016,Philadelphia,PA
19151,34391,34.3,44809,22173,7403,21.52598063,2016,Philadelphia,PA
19152,34887,40.7,49069,23845,5175,14.83360564,2016,Philadelphia,PA
19153,12789,38.9,40921,23048,3027,23.66877786,2016,Philadelphia,PA
19154,33159,39.6,60170,28410,2643,7.970686691,2016,Philadelphia,PA
60601,13695,38.3,103735,91679,1543,11.26688572,2016,Chicago,IL 
60602,1252,26.3,85313,49803,32,2.555910543,2016,Chicago,IL 
60603,1029,26.3,140500,103458,226,21.96307094,2016,Chicago,IL 
60604,619,44.6,150125,127054,100,16.15508885,2016,Chicago,IL 
60605,26623,32.8,99725,71825,2892,10.86278782,2016,Chicago,IL 
60606,3011,33,119973,102998,169,5.612753238,2016,Chicago,IL 
60607,28377,30.5,86476,53324,5525,19.4699933,2016,Chicago,IL 
60608,78072,31.6,37574,18539,18671,23.91510401,2016,Chicago,IL 
60609,62250,31.6,32721,15577,19143,30.75180723,2016,Chicago,IL 
60610,38438,34.1,77094,77829,5925,15.41443363,2016,Chicago,IL 
60611,31563,38.9,92545,105593,2482,7.863637804,2016,Chicago,IL 
60612,35559,31.1,37137,22057,11774,33.11116736,2016,Chicago,IL 
60613,49519,32.1,73810,57331,5297,10.69690422,2016,Chicago,IL 
60614,69817,30.1,94640,71659,6822,9.771259149,2016,Chicago,IL 
60615,40257,33.5,40587,34264,10058,24.98447475,2016,Chicago,IL 
60616,52580,36.2,42776,29751,12976,24.67858501,2016,Chicago,IL 
60617,80002,37.5,37254,18085,19629,24.53563661,2016,Chicago,IL 
60618,95632,33.8,62102,34770,11979,12.52614188,2016,Chicago,IL 
60619,62822,39.1,32024,19494,18615,29.63133934,2016,Chicago,IL 
60620,69299,39.6,32401,17940,18709,26.99750357,2016,Chicago,IL 
60621,31383,31.2,20150,12253,13961,44.48586815,2016,Chicago,IL 
60622,54467,31.8,79085,50176,8174,15.0072521,2016,Chicago,IL 
60623,88137,29.3,30048,12244,32750,37.15806075,2016,Chicago,IL 
60624,38134,28.7,22160,12287,17011,44.60848587,2016,Chicago,IL 
60625,79157,34,59601,31245,13101,16.5506525,2016,Chicago,IL 
60626,50090,33.9,36978,25247,12032,24.02076263,2016,Chicago,IL 
60628,68077,37.9,35654,18433,21178,31.1088914,2016,Chicago,IL 
60629,115104,30.4,41471,15294,25752,22.37281068,2016,Chicago,IL 
60630,57627,38.6,67469,30239,5922,10.27643292,2016,Chicago,IL 
60631,28238,43.3,79458,40500,1280,4.532898931,2016,Chicago,IL 
60632,91668,30.6,40829,15067,20597,22.46912772,2016,Chicago,IL 
60633,12817,39.1,50754,24977,2353,18.35843021,2016,Chicago,IL 
60634,73382,38.6,58184,26564,8397,11.44286065,2016,Chicago,IL 
60636,35779,35.3,27475,13902,12644,35.33916543,2016,Chicago,IL 
60637,49158,30.3,27091,21635,18172,36.96651613,2016,Chicago,IL 
60638,57746,38.4,64408,27052,4937,8.549509923,2016,Chicago,IL 
60639,90211,31.8,39913,15711,21252,23.55810267,2016,Chicago,IL 
60640,67088,37.5,47390,38673,14206,21.17517291,2016,Chicago,IL 
60641,70642,35.7,53158,25655,9560,13.53302568,2016,Chicago,IL 
60642,19508,31.8,82404,52496,2610,13.37912651,2016,Chicago,IL 
60643,50507,43.9,59686,30304,7994,15.82750906,2016,Chicago,IL 
60644,49645,32.6,26892,14510,17017,34.27736932,2016,Chicago,IL 
60645,47131,35.7,49132,25740,10664,22.62629692,2016,Chicago,IL 
60646,27454,43.9,79079,42546,1662,6.053762658,2016,Chicago,IL 
60647,88866,31.4,61028,34232,16760,18.85985641,2016,Chicago,IL 
60649,45218,38.4,26246,20699,15271,33.77194922,2016,Chicago,IL 
60651,61759,33.3,34397,15705,17659,28.59340339,2016,Chicago,IL 
60652,43228,35.3,64574,23806,5252,12.14953271,2016,Chicago,IL 
60653,31045,36.1,26176,22015,11152,35.92204864,2016,Chicago,IL 
60654,17328,32.4,93848,92695,1558,8.99122807,2016,Chicago,IL 
60655,28741,37.9,91102,36921,939,3.267109704,2016,Chicago,IL 
60656,27926,40.4,58177,33066,2624,9.396261548,2016,Chicago,IL 
60657,70105,30.9,84319,67680,6455,9.207617146,2016,Chicago,IL 
60659,38995,34.1,51527,23038,8224,21.08988332,2016,Chicago,IL 
60660,41490,37.1,43794,32641,7417,17.87659677,2016,Chicago,IL 
60661,9343,31.4,101829,79971,1273,13.62517393,2016,Chicago,IL 
60706,23604,47,54513,27879,2261,9.578884935,2016,Chicago,IL 
60707,43451,39.2,55513,27117,5084,11.70053624,2016,Chicago,IL 
60712,12637,46.4,96222,39948,712,5.634248635,2016,Chicago,IL 
60714,29730,48.6,54072,28184,3131,10.53144971,2016,Chicago,IL 
60803,22762,33.7,52191,23439,2670,11.73007644,2016,Chicago,IL 
60804,83972,28.7,42345,15378,18299,21.79178774,2016,Chicago,IL 
60805,19849,40,65554,30942,1340,6.750969822,2016,Chicago,IL 
60827,28864,31.9,30587,16565,10189,35.30002772,2016,Chicago,IL 
75201,13562,31.2,84817,77758,1590,11.72393452,2016,Dallas,TX
75202,2236,30.8,85089,70445,295,13.19320215,2016,Dallas,TX
75203,16441,32.3,30394,16910,5656,34.40180038,2016,Dallas,TX
75204,29467,29.8,67569,54751,6023,20.43981403,2016,Dallas,TX
75205,24076,33.4,125269,90836,1237,5.137896661,2016,Dallas,TX
75206,38559,31.2,58943,46471,5976,15.49832724,2016,Dallas,TX
75207,8469,32.3,80610,25004,153,1.806588735,2016,Dallas,TX
75208,29767,34,51152,27528,5801,19.48802365,2016,Dallas,TX
75209,14114,38.9,85721,72298,975,6.908034576,2016,Dallas,TX
